sample_id	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TCGA-DX-A3M2-10A-01D-A229-01	0.0	0.0	1.0948	0.0	0.0	1.3538000000000001	1.1966999999999999	2.3753	0.0	0.0	0.0	2.3555	1.4109	0.0	0.0	0.0	2.2117	0.0	0.9715	1.3218	0.0	0.0
TCGA-DX-A3U5-01A-11D-A227-01	9.3827	0.5636000000000001	5.1368	7.7795	14.0889	5.6546	3.8895999999999997	5.9589	4.4674	1.1147	9.7811	4.1437	3.2751	1.8591	0.0	1.8979	0.0	2.1451000000000002	0.0	2.2750000000000004	2.365	0.0
TCGA-DX-A3U5-10A-01D-A229-01	3.6268000000000002	0.0	1.3597000000000001	1.9410999999999998	1.2147999999999999	1.3475000000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1059999999999999	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A3U6-01A-11D-A29M-01	3.5766	1.8353	8.2493	0.0	1.3820000000000001	0.8005	1.7753	0.0	1.612	2.752	0.0	4.3405	1.4510999999999998	1.3679999999999999	0.0	2.2814	0.0	0.0	0.0	1.4915	0.0	0.0
TCGA-DX-A3U6-10A-01D-A29M-01	2.5906000000000002	0.0	0.0	0.0	0.0	0.0	0.9501999999999999	0.0	0.0	0.9857	0.0	2.8558	0.0	0.0	1.0626	1.6034	0.0	0.0	1.5329	0.0	0.0	0.0
TCGA-DX-A3U7-01A-11D-A29M-01	4.7427	74.4322	0.0	7.0362	0.0	3.3217999999999996	5.053	6.6432	3.2769	3.7518000000000002	17.6443	1.9751000000000003	4.2484	0.9368000000000001	0.0	4.821	2.1971	4.2715	4.485799999999999	0.6611	7.4046	2.3818
TCGA-DX-A3U7-10A-01D-A29M-01	0.0	0.0	0.0	1.2570999999999999	2.7361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0845	1.28	0.0	0.0	0.0	2.6952999999999996
TCGA-DX-A3U8-01A-11D-A29M-01	3.3552999999999997	0.0	1.2688	1.817	0.0	0.0	3.6391999999999998	0.0	0.8616999999999999	0.9595	0.0	0.0	1.3262	1.9007	0.0	3.1646	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A3U8-10A-01D-A29M-01	1.6183	0.0	0.0	1.3460999999999999	0.0	0.0	2.6841	0.0	0.0	1.0605	0.0	1.3641	0.0	0.0	0.0	1.3883	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A3U9-01A-11D-A306-01	1.6120999999999999	4.678	4.351999999999999	5.004	1.4593	1.2212	0.0	1.7265000000000001	1.1517	8.835	6.8628	5.2264	4.514	2.146	1.7133	0.4437	7.7964	5.1551	1.4932	0.7142	0.0	0.5396000000000001
TCGA-DX-A3U9-10A-01D-A306-01	0.0	0.0	0.0	0.0	0.0	0.0	1.4545	0.0	1.1545	3.0604	1.4375	0.0	0.0	0.0	0.0	1.4683000000000002	0.0	1.9047999999999998	1.4806	0.0	0.0	0.0
