sample_id	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22
TCGA-DX-A3LS-10A-01D-A21P-01	1.1472	0.0	0.5654999999999999	1.3578000000000001	1.4163000000000001	5.3393999999999995	0.0	0.0	3.9970999999999997	1.2257	0.0	0.0	0.829	1.0663	0.0	0.0	0.0	1.2705	1.2349999999999999	0.0	0.0	0.0
TCGA-DX-A3LT-01A-12D-A21P-01	4.2996	3.9522	78.396	0.0	56.0426	32.9134	5.7821	28.6427	2.9314	17.5881	227.5611	1016.7272	0.0	2.9634	0.4365000000000001	0.8145999999999998	2.0217	1.3393000000000002	133.2812	5.6028	3.4593	37.7268
TCGA-DX-A3LT-10A-01D-A21P-01	0.0	0.0	0.0	0.0	0.0	1.6131	0.9073000000000002	1.3811	0.0	1.1314	1.1954	0.0	1.438	1.1954	1.2227000000000001	0.0	2.5293	0.0	1.3662	0.8763000000000001	2.1445	1.0209000000000001
TCGA-DX-A3LU-01A-11D-A21P-01	56.1113	1.3573	31.853599999999997	5.6624	19.6315	327.3658	0.0	5.1919	31.4534	0.0	1.2365	373.2955	0.0	1.9464000000000001	0.0	0.0	0.0	0.5641	0.0	0.0	1.5791	0.0
TCGA-DX-A3LW-01A-21D-A21P-01	59.3514	2.4886	2.3954000000000004	301.1891	4.918699999999999	3.7103	1.2927	1.0764	4.2014	1.7639999999999998	10.2455	479.5901	3.2389	2.4634000000000005	1.3163	0.8729	5.3626000000000005	2.9812	13.2231	3.6920000000000006	0.6910000000000001	2.0045
TCGA-DX-A3LW-10A-01D-A21P-01	0.0	0.0	0.0	0.0	0.0	5.4627	0.0	0.0	0.0	1.3103	1.9264999999999999	1.3620999999999999	1.254	1.4268	0.0	0.0	0.0	3.4566	0.0	0.0	1.494	0.0
TCGA-DX-A3LY-01B-11D-A27O-01	99.7489	53.059799999999996	54.9639	41.572	105.3305	7.445	47.3612	68.3223	29.6236	0.9530000000000001	10.163	1097.3133	18.9942	0.0	25.8109	6.4614	4.8474	98.13929999999999	0.0	34.0413	5.0765	1.504
TCGA-DX-A3LY-10B-01D-A27O-01	6.4033	1.3700999999999999	0.0	1.0352000000000001	0.0	3.1645000000000003	0.0	1.2391	1.3529	1.2013	2.1583	0.9809999999999999	5.518	0.0	0.8456999999999999	0.0	3.8832000000000004	1.4498	0.0	0.0	0.0	2.5903
TCGA-DX-A3M1-01A-11D-A227-01	0.8341000000000003	23.7109	20.419900000000002	3.0904	39.429500000000004	68.0527	44.719	312.6724	162.9582	8.8702	58.0401	1387.1183	17.5587	19.924	2.7826	8.6202	191.5082	26.757199999999997	0.0	11.265400000000001	2.8551	40.9096
TCGA-DX-A3M1-10A-01D-A229-01	0.0	0.0	1.4933	0.0	4.7477	1.1802000000000001	4.4547	3.5194	2.3512	0.0	6.6809	0.0	0.0	0.0	4.2469	4.151999999999999	1.3090000000000002	1.692	3.915	0.0	0.0	0.0
TCGA-DX-A3M2-01A-21D-A227-01	14.307	5.314299999999999	1.9689	10.017199999999999	93.923	10.072700000000001	35.7319	12.2204	11.8895	1.8128	6.1147	6.639899999999999	4.1659	4.4278	0.0	2.6647	19.6547	2.7630000000000003	3.8156	0.9717000000000002	3.5553	0.0
TCGA-DX-A3M2-10A-01D-A229-01	0.0	0.9588000000000001	1.0948	0.0	0.0	1.3538000000000001	1.1966999999999999	2.3753	0.0	0.0	0.0	2.3555	1.4109	0.0	0.0	0.0	2.2117	0.0	0.9715	1.3218	0.0	0.0
TCGA-DX-A3U5-01A-11D-A227-01	10.0893	4.317399999999999	7.8545	58.2192	23.412	157.3741	14.001100000000001	12.013200000000001	12.7907	7.606	20.8551	1003.4819	5.5969999999999995	1.8591	0.0	14.6593	21.695	3.3233000000000006	4.8627	4.6982	2.365	0.0
TCGA-DX-A3U5-10A-01D-A229-01	3.6268000000000002	0.0	1.3597000000000001	1.9410999999999998	1.2147999999999999	1.3475000000000001	0.0	0.0	0.0	0.0	0.0	9.578899999999999	0.0	0.0	0.0	0.0	1.1059999999999999	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A3U6-01A-11D-A29M-01	123.243	1.8353	35.121900000000004	0.0	5.0191	27.5908	34.2148	0.0	15.617	2.752	1.3361999999999998	216.5388	1.4510999999999998	5.1732	0.0	2.2814	2.2436	0.0	0.0	27.814300000000003	0.0	1.3734000000000002
TCGA-DX-A3U6-10A-01D-A29M-01	2.5906000000000002	0.0	0.0	0.0	0.0	0.0	0.9501999999999999	0.0	0.0	0.9857	0.0	2.8558	0.0	0.0	1.0626	1.6034	0.0	0.0	1.5329	0.0	0.0	0.0
TCGA-DX-A3U7-01A-11D-A29M-01	12.160300000000001	105.1236	6.584099999999999	13.7186	3.7390999999999996	3.8453	5.053	8.7548	6.9283	20.1034	19.7243	6.119400000000001	4.2484	17.7572	6.6350999999999996	4.821	2.5763	64.977	28.2993	7.261	25.8578	7.0116
TCGA-DX-A3U7-10A-01D-A29M-01	0.0	0.0	0.0	1.2570999999999999	2.7361	0.0	0.0	0.0	0.0	0.0	2.3274	0.0	0.0	0.0	0.0	0.0	1.0845	1.28	0.0	0.0	0.0	5.612699999999999
TCGA-DX-A3U8-01A-11D-A29M-01	3.3552999999999997	0.0	2.1928	1.817	0.3115999999999999	0.0	3.6391999999999998	0.31000000000000005	0.8616999999999999	1.602	0.0	0.0	1.3262	1.9007	0.0	3.1646	0.0	0.0	0.0	0.0	0.0	0.0
TCGA-DX-A3U8-10A-01D-A29M-01	1.6183	0.0	0.0	1.3460999999999999	0.0	0.0	2.6841	0.0	0.0	1.0605	0.0	1.3641	0.0	0.0	0.0	1.3883	0.0	0.0	0.0	0.0	0.0	0.0
